#The data is: Date,Time,Latitude,Longitude,T,ROW,DIR,SPD
2008-10-31, 14:00:00,46.550,90.918,7.8,43.0,330.0,4.1
2008-10-31, 14:00:00,44.250,88.517,8.0,43.0,NaN,1.5
2008-10-31, 14:00:00,44.929,89.627,7.8,43.0,300.0,2.1
2008-10-31, 14:00:00,42.690,88.305,16.0,43.0,230.0,7.2
2008-10-31, 14:00:00,44.614,88.731,8.0,43.0,0.0,0.0
2008-10-31, 14:00:00,43.958,90.738,5.0,43.0,0.0,0.0
2008-10-31, 14:00:00,44.783,89.667,7.0,43.0,320.0,2.1
2008-10-31, 14:00:00,43.522,89.771,12.0,43.0,250.0,3.1
2008-10-31, 14:00:00,44.865,91.485,9.4,43.0,40.0,2.1
2008-10-31, 14:00:00,42.615,89.591,10.0,43.0,210.0,3.1
2008-10-31, 14:00:00,45.932,89.269,5.7,43.0,330.0,2.1
2008-10-31, 14:00:00,42.595,87.938,11.7,43.0,240.0,5.1
2008-10-31, 14:00:00,43.422,88.128,12.0,43.0,260.0,4.1
2008-10-31, 14:00:00,43.770,88.486,10.0,43.0,230.0,3.6
2008-10-31, 14:00:00,44.479,88.137,8.9,43.0,230.0,2.1
2008-10-31, 14:00:00,46.020,91.450,3.9,43.0,0.0,0.0
2008-10-31, 14:00:00,44.359,89.837,8.9,43.0,0.0,0.0
2008-10-31, 14:00:00,42.617,89.033,9.0,43.0,210.0,5.7
2008-10-31, 14:00:00,46.154,89.212,8.0,43.0,360.0,4.1
2008-10-31, 14:00:00,43.212,90.181,9.4,43.0,0.0,0.0
2008-10-31, 14:00:00,43.879,91.257,8.9,43.0,190.0,2.1
2008-10-31, 14:00:00,44.892,91.868,11.0,43.0,350.0,4.6
2008-10-31, 14:00:00,45.101,90.303,10.0,43.0,10.0,1.5
2008-10-31, 14:00:00,44.638,90.188,8.9,43.0,320.0,4.1
2008-10-31, 14:00:00,42.955,87.904,12.2,43.0,250.0,3.6
2008-10-31, 14:00:00,42.885,90.232,9.3,43.0,190.0,2.6
2008-10-31, 14:00:00,43.140,89.345,10.0,43.0,170.0,1.5
2008-10-31, 14:00:00,44.133,87.683,11.0,43.0,240.0,2.1
2008-10-31, 14:00:00,43.117,88.033,13.0,43.0,220.0,3.1
2008-10-31, 14:00:00,45.309,92.690,6.0,43.0,360.0,1.5
2008-10-31, 14:00:00,43.967,88.558,10.6,43.0,220.0,2.6
2008-10-31, 14:00:00,43.156,90.677,5.6,43.0,0.0,0.0
2008-10-31, 14:00:00,45.700,90.400,8.0,43.0,350.0,1.5
2008-10-31, 14:00:00,44.334,89.015,8.0,43.0,0.0,0.0
2008-10-31, 14:00:00,43.022,91.125,7.0,43.0,0.0,0.0
2008-10-31, 14:00:00,42.759,87.818,11.7,43.0,220.0,2.6
2008-10-31, 14:00:00,45.497,91.000,6.0,43.0,330.0,3.1
2008-10-31, 14:00:00,45.632,89.482,8.3,43.0,350.0,2.6
2008-10-31, 14:00:00,45.148,92.538,7.0,43.0,360.0,3.6
2008-10-31, 14:00:00,45.418,91.774,6.0,43.0,330.0,2.1
2008-10-31, 14:00:00,45.183,89.700,3.0,43.0,0.0,0.0
2008-10-31, 14:00:00,43.167,88.717,11.0,43.0,230.0,2.6
2008-10-31, 14:00:00,45.823,92.372,5.0,43.0,0.0,0.0
2008-10-31, 14:00:00,43.776,87.850,12.2,43.0,230.0,3.1
2008-10-31, 14:00:00,44.545,89.530,7.0,43.0,0.0,0.0
2008-10-31, 14:00:00,44.850,87.417,11.0,43.0,250.0,4.6
2008-10-31, 14:00:00,46.690,92.095,7.0,43.0,10.0,3.1
2008-10-31, 14:00:00,45.469,89.806,7.0,43.0,340.0,2.6
2008-10-31, 14:00:00,43.041,88.237,13.0,43.0,220.0,4.1
2008-10-31, 14:00:00,43.427,88.703,9.0,43.0,240.0,2.1
2008-10-31, 14:00:00,43.933,90.267,10.0,43.0,0.0,0.0
2008-10-31, 14:00:00,44.041,89.304,6.1,43.0,0.0,0.0
2008-10-31, 14:00:00,41.700,106.217,12.7,43.0,230.0,4.6
2008-10-31, 14:00:00,42.579,110.103,-6.1,43.0,0.0,0.0
2008-10-31, 14:00:00,44.381,106.719,8.3,43.0,240.0,3.6
2008-10-31, 14:00:00,44.517,109.017,5.0,43.0,0.0,0.0
2008-10-31, 14:00:00,42.897,106.473,3.9,43.0,230.0,5.1
2008-10-31, 14:00:00,41.158,104.807,2.8,43.0,270.0,1.5
2008-10-31, 14:00:00,42.794,105.382,-3.3,43.0,0.0,0.0
2008-10-31, 14:00:00,41.273,111.030,7.8,43.0,140.0,3.1
2008-10-31, 14:00:00,44.339,105.542,2.8,43.0,NaN,3.1
2008-10-31, 14:00:00,44.516,108.076,-2.2,43.0,0.0,0.0
2008-10-31, 14:00:00,43.600,110.733,-4.0,43.0,0.0,0.0
2008-10-31, 14:00:00,41.312,105.675,-0.59,43.0,160.0,5.7
2008-10-31, 14:00:00,42.815,108.728,2.8,43.0,0.0,0.0
2008-10-31, 14:00:00,44.544,110.421,-3.9,43.0,0.0,0.0
2008-10-31, 14:00:00,42.795,109.807,-4.0,43.0,280.0,2.6
2008-10-31, 14:00:00,43.062,108.446,0.61,43.0,320.0,3.1
2008-10-31, 14:00:00,41.594,109.065,3.9,43.0,0.0,0.0
2008-10-31, 14:00:00,41.806,107.200,-2.8,43.0,40.0,2.1
2008-10-31, 14:00:00,44.769,106.969,-1.7,43.0,0.0,0.0
2008-10-31, 14:00:00,42.065,104.153,-1.7,43.0,290.0,1.5
2008-10-31, 14:00:00,41.150,105.400,8.3,43.0,230.0,3.6
2008-10-31, 14:00:00,43.966,107.951,0.01,43.0,160.0,2.1
2008-10-31, 14:00:00,31.633,106.433,14.0,43.0,360.0,2.6
2008-10-31, 14:00:00,29.067,110.950,8.0,43.0,0.0,0.0
2008-10-31, 14:00:00,28.700,100.517,16.0,43.0,0.0,0.0
2008-10-31, 15:00:00,36.773,98.670,14.0,46.0,300.0,1.5
2008-10-31, 15:00:00,30.317,97.767,20.0,46.0,NaN,1.5
2008-10-31, 15:00:00,34.398,96.148,19.0,46.0,190.0,4.1
2008-10-31, 15:00:00,28.973,95.863,22.0,46.0,90.0,2.6
2008-10-31, 15:00:00,45.150,89.150,11.0,46.0,10.0,4.6
2008-10-31, 15:00:00,33.717,96.667,18.0,46.0,210.0,8.2
2008-10-31, 15:00:00,29.115,95.463,22.8,46.0,110.0,2.6
2008-10-31, 15:00:00,32.131,110.955,17.8,46.0,200.0,2.6
2008-10-31, 15:00:00,31.583,110.350,18.0,46.0,NaN,0.5
2008-10-31, 15:00:00,34.280,87.600,13.8,46.0,210.0,3.6
2008-10-31, 15:00:00,34.269,86.858,17.0,46.0,170.0,2.1
2008-10-31, 15:00:00,30.614,88.063,NaN,46.0,40.0,2.6
2008-10-31, 15:00:00,33.566,86.745,15.0,46.0,NaN,1.5
2008-10-31, 15:00:00,34.658,86.943,13.3,46.0,140.0,2.1
2008-10-31, 15:00:00,33.178,86.782,12.8,46.0,NaN,2.1
2008-10-31, 15:00:00,31.419,87.048,15.0,46.0,120.0,3.1
2008-10-31, 15:00:00,34.644,86.786,12.8,46.0,120.0,2.6
2008-10-31, 15:00:00,34.861,86.557,15.0,46.0,130.0,2.1
2008-10-31, 15:00:00,32.300,86.406,13.9,46.0,NaN,2.1
2008-10-31, 15:00:00,30.688,88.246,16.1,46.0,90.0,3.1
2008-10-31, 15:00:00,34.744,87.599,12.8,46.0,0.0,0.0
2008-10-31, 15:00:00,33.220,87.611,14.4,46.0,0.0,0.0
2008-10-31, 15:00:00,36.133,90.917,13.0,46.0,190.0,4.1
2008-10-31, 15:00:00,36.183,94.117,16.0,46.0,190.0,5.1
2008-10-31, 15:00:00,35.133,90.233,15.0,46.0,170.0,4.1
2008-10-31, 15:00:00,36.370,92.472,16.7,46.0,150.0,2.6
2008-10-31, 15:00:00,35.733,91.650,14.0,46.0,190.0,2.1
2008-10-31, 15:00:00,35.967,89.950,16.0,46.0,200.0,3.6
2008-10-31, 15:00:00,33.617,92.767,15.0,46.0,160.0,2.6
2008-10-31, 15:00:00,34.047,94.399,15.6,46.0,20.0,1.5
2008-10-31, 15:00:00,33.221,92.813,13.3,46.0,0.0,0.0
2008-10-31, 15:00:00,36.300,92.583,15.0,46.0,120.0,2.1
2008-10-31, 15:00:00,35.334,94.365,15.0,46.0,30.0,2.6
2008-10-31, 15:00:00,36.010,94.168,16.7,46.0,200.0,5.1
2008-10-31, 15:00:00,35.939,89.832,16.1,46.0,190.0,4.6
2008-10-31, 15:00:00,34.478,93.096,15.6,46.0,0.0,0.0
2008-10-31, 15:00:00,36.262,93.155,15.0,46.0,130.0,2.1
2008-10-31, 15:00:00,35.837,90.643,14.4,46.0,180.0,3.1
2008-10-31, 15:00:00,34.727,92.236,13.3,46.0,150.0,2.6
2008-10-31, 15:00:00,33.638,91.751,15.0,46.0,0.0,0.0
2008-10-31, 15:00:00,34.917,92.150,13.4,46.0,170.0,2.6
2008-10-31, 15:00:00,35.638,91.176,14.4,46.0,200.0,4.6
2008-10-31, 15:00:00,34.100,93.066,12.2,46.0,0.0,0.0
2008-10-31, 15:00:00,34.545,94.202,20.0,46.0,240.0,4.1
2008-10-31, 15:00:00,34.550,93.583,18.3,46.0,NaN,2.6
2008-10-31, 15:00:00,34.175,91.935,13.9,46.0,180.0,2.6
2008-10-31, 15:00:00,36.367,94.100,17.0,46.0,180.0,4.6
2008-10-31, 15:00:00,35.259,93.093,16.7,46.0,100.0,1.5
2008-10-31, 15:00:00,34.600,91.567,14.0,46.0,180.0,4.6
2008-10-31, 15:00:00,36.200,94.483,17.0,46.0,190.0,7.7
2008-10-31, 15:00:00,35.212,91.737,12.7,46.0,180.0,3.1
2008-10-31, 15:00:00,33.456,93.988,15.6,46.0,200.0,3.6
2008-10-31, 15:00:00,36.350,94.217,16.0,46.0,180.0,2.6
2008-10-31, 15:00:00,36.282,94.307,16.1,46.0,200.0,4.6
2008-10-31, 15:00:00,32.950,111.767,18.0,46.0,0.0,0.0
2008-10-31, 15:00:00,33.269,111.811,16.0,46.0,0.0,0.0
2008-10-31, 15:00:00,32.167,110.883,19.0,46.0,130.0,2.1
2008-10-31, 15:00:00,31.469,109.604,14.4,46.0,0.0,0.0
2008-10-31, 15:00:00,33.690,112.066,21.7,46.0,0.0,0.0
2008-10-31, 15:00:00,33.467,111.733,20.0,46.0,60.0,3.1
2008-10-31, 15:00:00,35.140,111.672,5.0,46.0,0.0,0.0
2008-10-31, 15:00:00,32.433,112.683,20.0,46.0,360.0,0.5
2008-10-31, 15:00:00,35.946,112.155,5.0,46.0,0.0,0.0
2008-10-31, 15:00:00,33.527,112.295,19.0,46.0,0.0,0.0
2008-10-31, 15:00:00,33.417,112.383,20.0,46.0,NaN,2.6
2008-10-31, 15:00:00,35.158,114.559,22.0,46.0,0.0,0.0
2008-10-31, 15:00:00,35.258,113.933,18.3,46.0,120.0,5.1
2008-10-31, 15:00:00,35.028,110.721,8.9,46.0,130.0,4.6
2008-10-31, 15:00:00,33.317,111.650,19.0,46.0,100.0,2.6
2008-10-31, 15:00:00,33.533,112.383,18.6,46.0,350.0,2.1
2008-10-31, 15:00:00,32.624,113.764,22.2,46.0,0.0,0.0
2008-10-31, 15:00:00,31.421,110.846,13.9,46.0,0.0,0.0
2008-10-31, 15:00:00,36.920,111.448,12.8,46.0,0.0,0.0
2008-10-31, 15:00:00,33.434,112.051,21.1,46.0,100.0,3.6
2008-10-31, 15:00:00,34.649,112.422,10.6,46.0,0.0,0.0
2008-10-31, 15:00:00,35.650,109.067,4.4,46.0,0.0,0.0
2008-10-31, 15:00:00,33.623,111.910,20.0,46.0,0.0,0.0
2008-10-31, 15:00:00,34.518,109.379,7.8,46.0,0.0,0.0
2008-10-31, 15:00:00,34.265,110.006,9.0,46.0,0.0,0.0
2008-10-31, 15:00:00,33.619,114.717,21.7,46.0,0.0,0.0
2008-10-31, 15:00:00,34.766,114.623,21.7,46.0,0.0,0.0
2008-10-31, 15:00:00,38.097,106.169,4.0,46.0,330.0,4.1
2008-10-31, 15:00:00,40.054,106.369,-7.0,46.0,0.0,0.0
2008-10-31, 15:00:00,40.450,106.750,9.0,46.0,0.0,0.0
2008-10-31, 15:00:00,39.050,105.514,7.0,46.0,350.0,2.1
2008-10-31, 15:00:00,39.426,107.379,6.0,46.0,NaN,NaN
2008-10-31, 15:00:00,38.967,104.817,6.6,46.0,360.0,2.6
2008-10-31, 15:00:00,40.174,103.214,11.7,46.0,250.0,4.1
2008-10-31, 15:00:00,37.439,105.861,1.1,46.0,0.0,0.0
2008-10-31, 15:00:00,39.564,104.848,12.2,46.0,0.0,0.0
2008-10-31, 15:00:00,39.229,106.869,4.4,46.0,0.0,0.0
2008-10-31, 15:00:00,39.710,104.758,12.0,46.0,190.0,3.6
2008-10-31, 15:00:00,40.493,107.524,1.1,46.0,240.0,2.1
2008-10-31, 15:00:00,39.467,106.150,1.0,46.0,270.0,6.7
2008-10-31, 15:00:00,37.306,108.626,5.0,46.0,0.0,0.0
2008-10-31, 15:00:00,38.816,104.711,11.7,46.0,60.0,2.6
2008-10-31, 15:00:00,37.451,106.800,4.0,46.0,0.0,0.0
2008-10-31, 15:00:00,39.833,104.658,12.2,46.0,230.0,4.6
2008-10-31, 15:00:00,37.143,107.760,5.0,46.0,0.0,0.0
2008-10-31, 15:00:00,40.042,107.890,3.9,46.0,0.0,0.0
2008-10-31, 15:00:00,39.650,106.917,-2.0,46.0,90.0,1.5
2008-10-31, 15:00:00,38.700,104.767,9.4,46.0,350.0,3.6
2008-10-31, 15:00:00,40.450,105.017,7.0,46.0,180.0,2.1
2008-10-31, 15:00:00,39.134,108.539,10.6,46.0,120.0,5.1
2008-10-31, 15:00:00,38.533,106.933,-4.0,46.0,0.0,0.0
2008-10-31, 15:00:00,40.433,104.633,2.0,46.0,0.0,0.0
2008-10-31, 15:00:00,40.483,107.217,4.0,46.0,110.0,4.6
2008-10-31, 15:00:00,39.242,102.283,10.0,46.0,250.0,1.5
2008-10-31, 15:00:00,38.072,102.687,7.8,46.0,300.0,3.6
2008-10-31, 15:00:00,38.049,103.512,8.9,46.0,270.0,3.6
2008-10-31, 15:00:00,39.273,103.667,8.3,46.0,0.0,0.0
2008-10-31, 15:00:00,39.228,106.316,-0.59,46.0,0.0,0.0
2008-10-31, 15:00:00,38.505,107.897,6.7,46.0,0.0,0.0
2008-10-31, 15:00:00,38.290,104.498,7.2,46.0,250.0,1.5
2008-10-31, 15:00:00,39.525,107.727,3.9,46.0,0.0,0.0
2008-10-31, 15:00:00,37.283,102.617,13.9,46.0,310.0,1.5
2008-10-31, 15:00:00,37.267,104.433,10.0,46.0,280.0,5.1
2008-10-31, 15:00:00,37.954,107.909,6.0,46.0,140.0,1.5
2008-10-31, 15:00:00,37.501,105.167,9.0,46.0,0.0,0.0
2008-10-31, 15:00:00,30.772,86.520,16.1,46.0,70.0,1.5
2008-10-31, 15:00:00,30.393,86.467,15.6,46.0,70.0,4.6
2008-10-31, 15:00:00,30.417,86.683,16.5,46.0,80.0,5.1
2008-10-31, 15:00:00,30.697,87.020,17.8,46.0,100.0,3.1
2008-10-31, 15:00:00,30.356,87.323,16.7,46.0,60.0,4.1
2008-10-31, 15:00:00,30.724,87.022,16.1,46.0,80.0,4.1
2008-10-31, 15:00:00,30.478,87.187,15.6,46.0,60.0,2.6
2008-10-31, 15:00:00,30.483,86.517,16.6,46.0,80.0,4.6
2008-10-31, 15:00:00,41.701,94.920,12.0,46.0,0.0,0.0
2008-10-31, 15:00:00,42.554,92.401,11.1,46.0,0.0,0.0
2008-10-31, 15:00:00,41.990,93.619,11.1,46.0,0.0,0.0
2008-10-31, 15:00:00,41.283,91.667,16.0,46.0,200.0,4.6
2008-10-31, 15:00:00,43.083,94.267,10.0,46.0,10.0,4.1
2008-10-31, 15:00:00,42.050,93.850,15.0,46.0,260.0,1.5
2008-10-31, 15:00:00,40.773,91.125,16.1,46.0,220.0,4.6
2008-10-31, 15:00:00,42.750,93.767,12.0,46.0,0.0,0.0
2008-10-31, 15:00:00,41.267,95.767,12.0,46.0,360.0,3.1
2008-10-31, 15:00:00,43.067,92.617,10.0,46.0,0.0,0.0
2008-10-31, 15:00:00,41.884,91.710,12.2,46.0,200.0,2.6
2008-10-31, 15:00:00,42.050,94.783,13.0,46.0,350.0,2.1
2008-10-31, 15:00:00,42.732,95.556,8.0,46.0,10.0,3.1
2008-10-31, 15:00:00,41.033,93.367,15.0,46.0,200.0,4.6
2008-10-31, 15:00:00,41.017,94.367,15.0,46.0,190.0,2.6
2008-10-31, 15:00:00,42.398,90.704,11.7,46.0,210.0,4.6
2008-10-31, 15:00:00,43.283,91.733,11.0,46.0,320.0,2.1
2008-10-31, 15:00:00,41.983,95.383,9.0,46.0,0.0,0.0
2008-10-31, 15:00:00,41.538,93.666,14.4,46.0,180.0,2.6
2008-10-31, 15:00:00,41.614,90.591,14.4,46.0,220.0,5.1
2008-10-31, 15:00:00,40.467,91.433,17.0,46.0,200.0,5.1
2008-10-31, 15:00:00,43.401,94.747,8.9,46.0,10.0,5.1
2008-10-31, 15:00:00,41.050,91.983,16.0,46.0,190.0,4.1
2008-10-31, 15:00:00,42.550,94.183,10.0,46.0,360.0,1.5
2008-10-31, 15:00:00,40.667,91.333,16.0,46.0,210.0,4.1
2008-10-31, 15:00:00,41.584,95.340,10.0,46.0,0.0,0.0
2008-10-31, 15:00:00,40.717,95.033,12.0,46.0,0.0,0.0
2008-10-31, 15:00:00,41.633,91.543,12.2,46.0,160.0,1.5
2008-10-31, 15:00:00,42.778,96.194,7.0,46.0,0.0,0.0
2008-10-31, 15:00:00,40.630,93.901,14.4,46.0,200.0,3.6
2008-10-31, 15:00:00,43.158,93.331,11.1,46.0,10.0,2.6
2008-10-31, 15:00:00,42.110,92.916,12.2,46.0,0.0,0.0
2008-10-31, 15:00:00,40.947,91.511,16.0,46.0,200.0,5.1
2008-10-31, 15:00:00,41.367,91.150,15.0,46.0,170.0,2.1
2008-10-31, 15:00:00,42.233,91.167,13.0,46.0,220.0,3.6
2008-10-31, 15:00:00,42.681,91.974,12.0,46.0,0.0,0.0
2008-10-31, 15:00:00,41.226,92.494,16.0,46.0,200.0,4.6
2008-10-31, 15:00:00,42.983,96.067,9.0,46.0,40.0,2.6
2008-10-31, 15:00:00,41.107,92.448,14.4,46.0,190.0,3.6
2008-10-31, 15:00:00,41.300,93.117,16.0,46.0,200.0,3.6
2008-10-31, 15:00:00,41.400,92.933,15.0,46.0,190.0,2.6
2008-10-31, 15:00:00,41.017,95.267,12.0,46.0,0.0,0.0
2008-10-31, 15:00:00,40.750,95.417,11.0,46.0,0.0,0.0
2008-10-31, 15:00:00,43.217,95.833,10.0,46.0,30.0,4.1
2008-10-31, 15:00:00,42.600,95.233,12.0,46.0,20.0,4.1
2008-10-31, 15:00:00,43.166,95.203,8.9,46.0,360.0,4.6
2008-10-31, 15:00:00,42.402,96.384,8.3,46.0,330.0,5.1
2008-10-31, 15:00:00,41.683,93.017,15.0,46.0,190.0,2.1
2008-10-31, 15:00:00,42.219,92.026,12.0,46.0,180.0,2.1
2008-10-31, 15:00:00,42.542,113.771,13.3,46.0,200.0,4.1
2008-10-31, 15:00:00,43.521,112.066,2.8,46.0,10.0,2.1
2008-10-31, 15:00:00,42.727,114.457,9.4,46.0,30.0,6.7
2008-10-31, 15:00:00,44.523,114.215,1.1,46.0,0.0,0.0
2008-10-31, 15:00:00,42.920,112.571,5.0,46.0,340.0,4.6
2008-10-31, 15:00:00,43.832,111.806,2.8,46.0,0.0,0.0
2008-10-31, 15:00:00,45.117,113.883,0.01,46.0,0.0,0.0
2008-10-31, 15:00:00,43.500,114.300,7.0,46.0,280.0,3.1
2008-10-31, 15:00:00,42.479,114.476,15.6,46.0,180.0,6.7
2008-10-31, 15:00:00,39.070,88.533,13.0,46.0,200.0,4.1
2008-10-31, 15:00:00,39.162,89.674,13.0,46.0,180.0,5.1
2008-10-31, 15:00:00,40.159,89.335,13.0,46.0,180.0,4.1
2008-10-31, 15:00:00,38.606,87.727,14.0,46.0,190.0,3.6
2008-10-31, 15:00:00,38.900,90.050,15.0,46.0,180.0,4.1
2008-10-31, 15:00:00,41.770,88.481,12.2,46.0,220.0,4.6
2008-10-31, 15:00:00,38.550,89.850,14.4,46.0,180.0,3.6
2008-10-31, 15:00:00,40.477,88.916,15.0,46.0,200.0,6.7
2008-10-31, 15:00:00,41.425,88.419,14.0,46.0,220.0,4.1
2008-10-31, 15:00:00,41.019,89.386,13.0,46.0,210.0,4.6
2008-10-31, 15:00:00,37.064,89.219,14.0,46.0,190.0,2.6
2008-10-31, 15:00:00,40.032,88.273,13.9,46.0,200.0,4.6
2008-10-31, 15:00:00,38.571,90.156,15.6,46.0,170.0,2.6
2008-10-31, 15:00:00,38.089,88.123,13.0,46.0,200.0,4.1
2008-10-31, 15:00:00,39.834,88.866,13.9,46.0,200.0,5.1
2008-10-31, 15:00:00,41.932,88.708,12.0,46.0,210.0,5.1
2008-10-31, 15:00:00,40.199,87.596,13.0,46.0,200.0,5.1
2008-10-31, 15:00:00,41.896,88.251,12.8,46.0,200.0,4.6
2008-10-31, 15:00:00,38.515,89.092,14.0,46.0,190.0,3.1
2008-10-31, 15:00:00,42.246,89.582,12.0,46.0,230.0,5.7
2008-10-31, 15:00:00,38.665,88.453,15.0,46.0,190.0,5.1
2008-10-31, 15:00:00,38.379,88.413,13.0,46.0,180.0,4.6
2008-10-31, 15:00:00,40.938,90.431,14.0,46.0,190.0,4.6
2008-10-31, 15:00:00,37.811,88.549,16.0,46.0,210.0,4.1
2008-10-31, 15:00:00,41.540,87.532,13.0,46.0,220.0,5.1
2008-10-31, 15:00:00,39.774,90.239,15.0,46.0,200.0,4.1
2008-10-31, 15:00:00,41.071,87.846,13.0,46.0,230.0,4.1
2008-10-31, 15:00:00,41.518,88.175,13.0,46.0,210.0,4.1
2008-10-31, 15:00:00,41.608,88.094,12.0,46.0,220.0,4.1
2008-10-31, 15:00:00,38.760,87.599,14.4,46.0,180.0,4.1
2008-10-31, 15:00:00,37.186,88.750,15.0,46.0,170.0,2.6
2008-10-31, 15:00:00,37.783,89.245,16.7,46.0,190.0,4.1
2008-10-31, 15:00:00,41.784,87.755,13.3,46.0,220.0,4.1
2008-10-31, 15:00:00,41.451,90.515,15.0,46.0,210.0,3.1
2008-10-31, 15:00:00,40.520,90.652,18.0,46.0,230.0,5.1
2008-10-31, 15:00:00,39.478,88.279,13.3,46.0,180.0,4.6
2008-10-31, 15:00:00,38.317,88.867,14.0,46.0,200.0,5.7
2008-10-31, 15:00:00,37.750,89.001,16.0,46.0,180.0,5.1
2008-10-31, 15:00:00,38.722,88.176,14.0,46.0,190.0,3.1
2008-10-31, 15:00:00,41.980,87.904,13.9,46.0,220.0,6.2
2008-10-31, 15:00:00,40.667,89.684,12.2,46.0,200.0,3.6
2008-10-31, 15:00:00,40.924,88.625,14.0,46.0,200.0,4.6
2008-10-31, 15:00:00,39.639,90.778,15.0,46.0,190.0,2.6
2008-10-31, 15:00:00,39.700,87.670,13.0,46.0,190.0,5.7
2008-10-31, 15:00:00,42.121,87.905,13.3,46.0,210.0,2.6
2008-10-31, 15:00:00,42.193,89.093,13.3,46.0,220.0,3.6
2008-10-31, 15:00:00,41.893,89.078,12.0,46.0,210.0,3.1
2008-10-31, 15:00:00,39.016,87.650,15.0,46.0,190.0,3.1
2008-10-31, 15:00:00,38.149,89.699,14.0,46.0,170.0,4.6
2008-10-31, 15:00:00,42.046,90.108,12.0,46.0,180.0,3.6
2008-10-31, 15:00:00,38.643,88.964,15.0,46.0,190.0,3.6
2008-10-31, 15:00:00,39.845,89.684,14.4,46.0,200.0,3.1
2008-10-31, 15:00:00,41.750,89.667,14.0,46.0,220.0,2.6
2008-10-31, 15:00:00,39.534,89.328,15.0,46.0,180.0,5.1
2008-10-31, 15:00:00,40.294,88.142,15.0,46.0,0.0,0.0
2008-10-31, 15:00:00,42.417,87.867,13.3,46.0,230.0,4.6
2008-10-31, 15:00:00,39.942,91.194,15.6,46.0,200.0,5.7
2008-10-31, 15:00:00,41.352,89.153,13.0,46.0,190.0,3.1
2008-10-31, 15:00:00,39.143,86.617,13.3,46.0,210.0,4.1
2008-10-31, 15:00:00,38.043,87.520,13.3,46.0,190.0,3.6
2008-10-31, 15:00:00,41.617,87.417,14.0,46.0,200.0,5.1
2008-10-31, 15:00:00,38.250,86.950,13.0,46.0,180.0,4.1
2008-10-31, 15:00:00,39.442,87.325,15.0,46.0,200.0,4.1
2008-10-31, 15:00:00,40.412,86.948,15.0,46.0,220.0,3.1
2008-10-31, 15:00:00,41.453,86.998,12.8,46.0,220.0,4.6
2008-10-31, 15:00:00,37.750,97.219,13.3,46.0,320.0,3.6
2008-10-31, 15:00:00,37.091,95.566,16.1,46.0,210.0,5.1
2008-10-31, 15:00:00,39.551,97.650,10.6,46.0,310.0,3.6
2008-10-31, 15:00:00,37.670,95.484,15.6,46.0,210.0,6.2
2008-10-31, 15:00:00,37.773,99.970,13.3,46.0,340.0,3.6
2008-10-31, 15:00:00,37.000,101.883,11.7,46.0,300.0,2.6
2008-10-31, 15:00:00,38.329,96.194,12.8,46.0,310.0,3.6
2008-10-31, 15:00:00,38.050,97.283,12.0,46.0,320.0,5.1
2008-10-31, 15:00:00,38.941,95.650,12.8,46.0,310.0,1.5
2008-10-31, 15:00:00,39.056,96.764,13.2,46.0,310.0,2.1
2008-10-31, 15:00:00,38.350,98.867,12.0,46.0,340.0,3.6
2008-10-31, 15:00:00,37.928,100.724,11.1,46.0,310.0,3.6
2008-10-31, 15:00:00,39.368,101.693,7.8,46.0,0.0,0.0
2008-10-31, 15:00:00,39.375,99.830,12.8,46.0,330.0,3.6
2008-10-31, 15:00:00,38.068,97.860,11.1,46.0,290.0,3.1
2008-10-31, 15:00:00,38.850,99.267,14.0,46.0,340.0,4.1
2008-10-31, 15:00:00,37.617,97.267,13.5,46.0,360.0,4.6
2008-10-31, 15:00:00,37.647,97.429,13.9,46.0,340.0,3.6
2008-10-31, 15:00:00,38.824,94.887,15.0,46.0,200.0,4.1
2008-10-31, 15:00:00,37.050,100.967,12.0,46.0,340.0,4.6
2008-10-31, 15:00:00,39.008,95.212,14.4,46.0,220.0,2.1
2008-10-31, 15:00:00,39.135,96.678,13.3,46.0,NaN,1.5
2008-10-31, 15:00:00,38.850,94.739,15.0,46.0,190.0,3.1
2008-10-31, 15:00:00,37.284,98.553,13.9,46.0,340.0,3.6
2008-10-31, 15:00:00,37.328,95.504,16.7,46.0,200.0,4.6
2008-10-31, 15:00:00,37.700,98.750,11.0,46.0,330.0,4.6
2008-10-31, 15:00:00,38.873,98.813,12.8,46.0,340.0,5.7
2008-10-31, 15:00:00,38.780,97.644,13.3,46.0,330.0,4.6
2008-10-31, 15:00:00,39.072,95.626,12.8,46.0,260.0,1.5
2008-10-31, 15:00:00,37.168,97.037,14.4,46.0,320.0,2.6
2008-10-31, 15:00:00,36.964,86.419,12.8,46.0,210.0,2.1
2008-10-31, 15:00:00,37.817,87.683,15.0,46.0,200.0,3.1
2008-10-31, 15:00:00,36.667,87.500,13.2,46.0,190.0,3.1
2008-10-31, 15:00:00,37.740,87.167,13.3,46.0,190.0,4.1
2008-10-31, 15:00:00,37.056,88.774,15.0,46.0,NaN,2.6
2008-10-31, 15:00:00,30.750,92.689,19.0,46.0,140.0,2.1
2008-10-31, 15:00:00,31.335,92.559,15.0,46.0,0.0,0.0
2008-10-31, 15:00:00,31.667,93.450,17.8,46.0,0.0,0.0
2008-10-31, 15:00:00,30.029,91.884,17.2,46.0,90.0,3.1
2008-10-31, 15:00:00,30.343,89.822,16.7,46.0,40.0,3.1
